"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE642008-168013","Station","Lättillgänglig fosfor",-1,0.0328,-0.0625,0
"SE642008-168013","Station","Kisel",1,6e-4,52.68,0
"SE642008-168013","Station","Siktdjup",0,0.1161,0.009189,0
"SE642008-168013","Station","Sulfat",-1,0.0039,-0.1104,0
"SE642008-168013","Station","Totalt organiskt kol",1,0.0208,0.1564,0
"SE642008-168013","Station","Totalkväve",1,0.0022,10,0
"SE642008-168013","Station","Totalfosfor",0,0.7083,-0.01682,0
"SE644725-150620","Station","Brunhet",0,0.0896,-3.333e-4,1
"SE644725-150620","Station","Alkalinitet",1,0,0.002,1
"SE644725-150620","Station","Lägsta Syrehalt",0,0.8252,-0.004762,1
"SE644725-150620","Station","Oorganiskt kväve",-1,1e-4,-3.056,1
"SE644725-150620","Station","pH",1,0,0.01463,1
"SE644725-150620","Station","Siktdjup",0,0.0877,0.025,1
"SE644725-150620","Station","Totalt organiskt kol",0,0.6459,0.009259,1
"SE644725-150620","Station","Totalkväve",0,0.1456,-1.429,1
"SE644725-150620","Station","Totalfosfor",-1,0.0098,-0.125,1
"SE633184-147350","Station","Brunhet",0,0.0617,-0.0131,1
"SE633184-147350","Station","Alkalinitet",-1,0.0155,-0.005,1
"SE633184-147350","Station","Kadmium i vatten",0,0.3502,5e-4,1
"SE633184-147350","Station","Kvicksilver i vatten",0,0.2758,-0.2333,1
"SE633184-147350","Station","Lägsta Syrehalt",0,0.6404,0.05,1
"SE633184-147350","Station","Nickel i vatten",0,0.4363,-0.005,1
"SE633184-147350","Station","Bly i vatten",0,0.8763,-0.001296,1
"SE633184-147350","Station","pH",0,1,0.01841,1
"SE633184-147350","Station","Siktdjup",0,0.5846,0.01786,1
"SE633184-147350","Station","Totalt organiskt kol",0,0.1172,-0.3889,1
"SE633184-147350","Station","Totalkväve",0,0.1195,-20,1
"SE633184-147350","Station","Totalfosfor",0,0.0868,0.7778,1
"SE650061-142276","Station","Brunhet",1,9e-4,0.001111,0
"SE650061-142276","Station","Alkalinitet",0,0.5945,1.511e-4,0
"SE650061-142276","Station","Konduktivitet",-1,0,-0.04229,0
"SE650061-142276","Station","Oorganiskt kväve",0,0.9421,0.0125,0
"SE650061-142276","Station","pH",0,0.5615,9.096e-4,0
"SE650061-142276","Station","Lättillgänglig fosfor",0,0.0747,-0.03241,0
"SE650061-142276","Station","Kisel",0,0.1716,8.301,0
"SE650061-142276","Station","Siktdjup",-1,0,-0.05598,0
"SE650061-142276","Station","Sulfat",-1,0,-0.05192,0
"SE650061-142276","Station","Totalt organiskt kol",1,7e-4,0.0625,0
"SE650061-142276","Station","Totalkväve",0,0.9687,0.08466,0
"SE650061-142276","Station","Totalfosfor",0,0.397,0.03444,0
"SE650061-142276","Station","Temperatur - vår",0,0.8877,0.008333,0
"SE623875-140890","Station","Brunhet",0,0.8763,0.001667,1
"SE623875-140890","Station","Alkalinitet",1,0.0227,0.001515,1
"SE623875-140890","Station","Konduktivitet",-1,0,-0.075,1
"SE623875-140890","Station","Lägsta Syrehalt",-1,1e-4,-0.1429,1
"SE623875-140890","Station","pH",1,3e-4,0.01481,1
"SE623875-140890","Station","Lättillgänglig fosfor",-1,0.036,-0.02153,1
"SE623875-140890","Station","Siktdjup",0,0.9593,-0,1
"SE623875-140890","Station","Totalt organiskt kol",0,0.8062,0.02273,1
"SE623875-140890","Station","Totalkväve",0,0.551,-1.031,1
"SE623875-140890","Station","Totalfosfor",0,0.2457,-0.09091,1
"SE662959-167628","Station","Brunhet",0,1,-0,1
"SE662959-167628","Station","Alkalinitet",0,0.1005,0.015,1
"SE662959-167628","Station","Konduktivitet",0,0.6614,6,1
"SE662959-167628","Station","Oorganiskt kväve",0,1,-0,1
"SE662959-167628","Station","pH",0,0.1876,0.015,1
"SE662959-167628","Station","Lättillgänglig fosfor",0,0.0857,-0.3182,1
"SE662959-167628","Station","Kisel",0,0.1876,-36.25,1
"SE662959-167628","Station","Siktdjup",0,0.5069,0.01667,1
"SE662959-167628","Station","Totalt organiskt kol",0,0.9128,-0.03333,1
"SE662959-167628","Station","Totalkväve",0,0.7205,-9,1
"SE662959-167628","Station","Totalfosfor",0,0.7426,0.4273,1
"SE622080-141495","Station","Brunhet",0,0.5334,-0.002028,1
"SE622080-141495","Station","Alkalinitet",1,0,0.003523,1
"SE622080-141495","Station","Konduktivitet",-1,4e-4,-0.05703,1
"SE622080-141495","Station","Lägsta Syrehalt",0,0.1021,-0.05279,1
"SE622080-141495","Station","Oorganiskt kväve",-1,0.0484,-3.076,1
"SE622080-141495","Station","pH",1,0.0013,0.005363,1
"SE622080-141495","Station","Lättillgänglig fosfor",-1,0,-0.07715,1
"SE622080-141495","Station","Siktdjup",1,0.0217,0.03571,1
"SE622080-141495","Station","Totalt organiskt kol",0,0.2939,0.05171,1
"SE622080-141495","Station","Totalkväve",0,0.1478,-3.519,1
"SE622080-141495","Station","Totalfosfor",-1,0,-0.2843,1
"SE622080-141495","Station","Temperatur - vår",1,0.008,0.2067,1
"SE621915-141080","Station","Brunhet",0,0.2758,-0.002965,1
"SE621915-141080","Station","Alkalinitet",1,2e-4,0.002451,1
"SE621915-141080","Station","Konduktivitet",-1,1e-4,-0.04854,1
"SE621915-141080","Station","Lägsta Syrehalt",-1,0,-0.1,1
"SE621915-141080","Station","pH",1,0,0.00722,1
"SE621915-141080","Station","Lättillgänglig fosfor",-1,0,-0.06838,1
"SE621915-141080","Station","Siktdjup",0,0.3377,0.01944,1
"SE621915-141080","Station","Totalt organiskt kol",0,0.5289,0.03889,1
"SE621915-141080","Station","Totalkväve",0,0.064,-4.303,1
"SE621915-141080","Station","Totalfosfor",-1,0,-0.249,1
"SE621915-141080","Station","Temperatur - vår",0,0.0655,0.2,1
"SE658620-129660","Station","Alkalinitet",1,0.0023,0.001026,1
"SE658620-129660","Station","Konduktivitet",-1,0,-0.06181,1
"SE658620-129660","Station","Lägsta Syrehalt",0,0.4202,-0.04444,1
"SE658620-129660","Station","pH",1,0.0106,0.01289,1
"SE658620-129660","Station","Siktdjup",-1,0,-0.1977,1
"SE658620-129660","Station","Totalt organiskt kol",0,0.261,0.03182,1
"SE658620-129660","Station","Totalkväve",-1,0.001,-3.333,1
"SE658620-129660","Station","Totalfosfor",0,0.2591,-0.05,1
"SE632630-135950","Station","Alkalinitet",0,0.2925,-0.001375,1
"SE632630-135950","Station","Konduktivitet",0,0.1837,-0.03625,1
"SE632630-135950","Station","Lägsta Syrehalt",0,0.6035,-0.02384,1
"SE632630-135950","Station","Oorganiskt kväve",-1,0.0048,-8.067,1
"SE632630-135950","Station","pH",1,0.0124,0.01225,1
"SE632630-135950","Station","Siktdjup",0,0.1026,0.03437,1
"SE632630-135950","Station","Totalt organiskt kol",0,0.2917,-0.06538,1
"SE632630-135950","Station","Totalkväve",-1,0.0401,-7.5,1
"SE632630-135950","Station","Totalfosfor",0,0.1586,-0.3615,1
"SE648694-143413","Station","Brunhet",0,0.1275,-1.925e-4,0
"SE648694-143413","Station","Alkalinitet",1,7e-4,0.005441,0
"SE648694-143413","Station","Kadmium i vatten",-1,0.047,-2.222e-4,0
"SE648694-143413","Station","Kvicksilver i vatten",-1,0.0478,-0.02778,0
"SE648694-143413","Station","Konduktivitet",0,0.4153,0,0
"SE648694-143413","Station","Lägsta Syrehalt",0,0.7722,0.02679,0
"SE648694-143413","Station","Nickel i vatten",1,0.0189,0.006419,0
"SE648694-143413","Station","Oorganiskt kväve",0,0.1082,-3.56,0
"SE648694-143413","Station","Bly i vatten",0,0.9671,1.84e-4,0
"SE648694-143413","Station","pH",0,0.1871,0.00883,0
"SE648694-143413","Station","Lättillgänglig fosfor",0,0.3464,0,0
"SE648694-143413","Station","Kisel",-1,0.0116,-5,0
"SE648694-143413","Station","Siktdjup",0,0.1917,0.1192,0
"SE648694-143413","Station","Totalt organiskt kol",0,0.0834,-0.05321,0
"SE648694-143413","Station","Totalkväve",0,1,0,0
"SE648694-143413","Station","Totalfosfor",0,0.2473,-0.04514,0
"SE744629-167999","Station","Brunhet",1,0.0012,6.199e-4,0
"SE744629-167999","Station","Alkalinitet",1,0.0369,7.5e-4,0
"SE744629-167999","Station","Konduktivitet",0,0.5296,-0.002725,0
"SE744629-167999","Station","Oorganiskt kväve",0,0.0664,0.5145,0
"SE744629-167999","Station","pH",0,0.5462,-8.335e-4,0
"SE744629-167999","Station","Lättillgänglig fosfor",-1,0.0205,-0.03395,0
"SE744629-167999","Station","Kisel",1,0.0229,21.25,0
"SE744629-167999","Station","Siktdjup",-1,0.0066,-0.02143,0
"SE744629-167999","Station","Sulfat",-1,0,-0.008056,0
"SE744629-167999","Station","Totalt organiskt kol",0,0.1315,-0.01,0
"SE744629-167999","Station","Totalkväve",-1,0.0048,-1.927,0
"SE744629-167999","Station","Totalfosfor",-1,0.0012,-0.08419,0
"SE651558-129663","Station","Brunhet",0,0.0868,-0.00625,1
"SE651558-129663","Station","Alkalinitet",0,0.6963,4.545e-4,1
"SE651558-129663","Station","Konduktivitet",-1,0.0113,-0.06519,1
"SE651558-129663","Station","Lägsta Syrehalt",0,0.0906,0.06553,1
"SE651558-129663","Station","pH",0,0.193,0.007472,1
"SE651558-129663","Station","Siktdjup",0,0.7305,-0,1
"SE651558-129663","Station","Totalkväve",0,0.0682,-4.231,1
"SE651558-129663","Station","Totalfosfor",0,0.1711,0.2113,1
"SE633790-147515","Station","Brunhet",0,0.1499,-0.008942,1
"SE633790-147515","Station","Alkalinitet",0,0.5151,-6.458e-4,1
"SE633790-147515","Station","Konduktivitet",0,0.0606,-0.1353,1
"SE633790-147515","Station","Lägsta Syrehalt",0,0.0507,-0.002327,1
"SE633790-147515","Station","pH",1,0.0116,0.01138,1
"SE633790-147515","Station","Siktdjup",0,0.3981,-0.00177,1
"SE633790-147515","Station","Totalt organiskt kol",1,0.0378,0.09151,1
"SE633790-147515","Station","Totalkväve",0,0.6418,1.935,1
"SE633790-147515","Station","Totalfosfor",0,0.5664,-0.07118,1
"NW683582-154935","Station","Brunhet",0,0.0652,0.001299,0
"NW683582-154935","Station","Alkalinitet",-1,0,-0.002764,0
"NW683582-154935","Station","Kadmium i vatten",0,0.7075,3.877e-5,0
"NW683582-154935","Station","Konduktivitet",-1,0,-0.04102,0
"NW683582-154935","Station","Lägsta Syrehalt",0,0.7575,-0.004464,0
"NW683582-154935","Station","Oorganiskt kväve",0,0.7216,0.1217,0
"NW683582-154935","Station","Bly i vatten",0,0.8955,2.194e-4,0
"NW683582-154935","Station","pH",-1,1e-4,-0.01092,0
"NW683582-154935","Station","Lättillgänglig fosfor",-1,4e-4,-0.09815,0
"NW683582-154935","Station","Kisel",1,0.0018,30.11,0
"NW683582-154935","Station","Siktdjup",0,0.1324,-0.00737,0
"NW683582-154935","Station","Sulfat",-1,0,-0.02116,0
"NW683582-154935","Station","Totalt organiskt kol",1,5e-4,0.1235,0
"NW683582-154935","Station","Totalkväve",0,0.4546,1.25,0
"NW683582-154935","Station","Totalfosfor",-1,0.0019,-0.1758,0
"NW683582-154935","Station","Temperatur - vår",0,0.2144,0.0625,0
"SE652560-145255","Station","Brunhet",0,0.6767,8.75e-4,1
"SE652560-145255","Station","Alkalinitet",1,2e-4,0.005588,1
"SE652560-145255","Station","Konduktivitet",1,1e-4,0.205,1
"SE652560-145255","Station","Lägsta Syrehalt",0,0.6518,6.667e-4,1
"SE652560-145255","Station","pH",0,0.0581,0.008306,1
"SE652560-145255","Station","Siktdjup",0,0.5654,0.02196,1
"SE652560-145255","Station","Totalt organiskt kol",0,0.1079,-0.1464,1
"SE652560-145255","Station","Totalkväve",0,0.6925,-1.471,1
"SE652560-145255","Station","Totalfosfor",0,0.9774,-0,1
"SE658030-136440","Station","Brunhet",0,0.6312,-7.713e-4,1
"SE658030-136440","Station","Alkalinitet",1,0,0.003983,1
"SE658030-136440","Station","Konduktivitet",-1,1e-4,-0.07486,1
"SE658030-136440","Station","Lägsta Syrehalt",0,0.5146,0.004762,1
"SE658030-136440","Station","pH",1,3e-4,0.0125,1
"SE658030-136440","Station","Siktdjup",0,0.277,0.01535,1
"SE658030-136440","Station","Totalt organiskt kol",0,0.7614,-0.00787,1
"SE658030-136440","Station","Totalkväve",-1,0,-7.969,1
"SE658030-136440","Station","Totalfosfor",0,0.5128,0.03561,1
"SE657929-136370","Station","Brunhet",0,0.1148,-8.958e-4,1
"SE657929-136370","Station","Alkalinitet",1,0,0.00381,1
"SE657929-136370","Station","Konduktivitet",-1,0,-0.05556,1
"SE657929-136370","Station","Lägsta Syrehalt",0,0.9351,0,1
"SE657929-136370","Station","pH",1,3e-4,0.008061,1
"SE657929-136370","Station","Siktdjup",0,0.3811,-0.01416,1
"SE657929-136370","Station","Totalt organiskt kol",0,0.8517,-0.005229,1
"SE657929-136370","Station","Totalkväve",-1,0,-7.917,1
"SE657929-136370","Station","Totalfosfor",0,0.4851,-0.02691,1
"SE657929-136370","Station","Temperatur - vår",0,1,0.02,1
"SE658180-135950","Station","Brunhet",0,0.7317,-4.091e-4,1
"SE658180-135950","Station","Alkalinitet",1,0,0.003509,1
"SE658180-135950","Station","Konduktivitet",-1,0,-0.07031,1
"SE658180-135950","Station","Lägsta Syrehalt",0,0.8834,0,1
"SE658180-135950","Station","pH",1,3e-4,0.005928,1
"SE658180-135950","Station","Siktdjup",0,0.6497,-0.006447,1
"SE658180-135950","Station","Totalt organiskt kol",0,0.9441,0.002671,1
"SE658180-135950","Station","Totalkväve",-1,0,-7.667,1
"SE658180-135950","Station","Totalfosfor",0,0.8074,0.01011,1
"SE658180-135950","Station","Temperatur - vår",0,0.419,0.14,1
"SE655080-140160","Station","Brunhet",0,0.4507,-0.001706,1
"SE655080-140160","Station","Alkalinitet",0,0.0595,0.001066,1
"SE655080-140160","Station","Konduktivitet",0,0.4718,0.006905,1
"SE655080-140160","Station","Lägsta Syrehalt",0,0.7227,0,1
"SE655080-140160","Station","pH",0,0.7239,-8.098e-4,1
"SE655080-140160","Station","Siktdjup",-1,0.0344,-0.01548,1
"SE655080-140160","Station","Totalt organiskt kol",0,0.7436,0.008546,1
"SE655080-140160","Station","Totalkväve",1,0.0046,5.876,1
"SE655080-140160","Station","Totalfosfor",1,0,0.4038,1
"SE643170-149085","Station","Brunhet",0,0.6722,-2.917e-4,1
"SE643170-149085","Station","Alkalinitet",1,8e-4,0.006818,1
"SE643170-149085","Station","Lägsta Syrehalt",-1,0,-0.1123,1
"SE643170-149085","Station","Oorganiskt kväve",0,0.955,0.075,1
"SE643170-149085","Station","pH",1,0,0.01261,1
"SE643170-149085","Station","Lättillgänglig fosfor",-1,0,-0.2345,1
"SE643170-149085","Station","Siktdjup",1,0.0037,0.02699,1
"SE643170-149085","Station","Totalt organiskt kol",0,0.0579,-0.1,1
"SE643170-149085","Station","Totalkväve",-1,0.0443,-3.243,1
"SE643170-149085","Station","Totalfosfor",-1,0,-0.5437,1
"SE655065-140457","Station","Brunhet",0,0.4507,0.002163,1
"SE655065-140457","Station","Alkalinitet",0,0.8516,-8.929e-5,1
"SE655065-140457","Station","Konduktivitet",0,0.2525,0.05747,1
"SE655065-140457","Station","Lägsta Syrehalt",0,0.511,0.01909,1
"SE655065-140457","Station","Oorganiskt kväve",0,0.8701,-0.4144,1
"SE655065-140457","Station","pH",0,0.0798,-0.005986,1
"SE655065-140457","Station","Siktdjup",-1,0.0035,-0.02252,1
"SE655065-140457","Station","Totalt organiskt kol",0,0.1543,0.07976,1
"SE655065-140457","Station","Totalkväve",0,0.9627,0.6422,1
"SE655065-140457","Station","Totalfosfor",1,0.0012,0.4776,1
"SE664124-143142","Station","Alkalinitet",0,0.2032,-0.001,1
"SE664124-143142","Station","pH",0,0.1298,-0.01329,1
"SE615375-137087","Station","Brunhet",-1,0.0091,-3.594e-4,0
"SE615375-137087","Station","Alkalinitet",0,0.2973,0.00465,0
"SE615375-137087","Station","Kadmium i vatten",-1,0.0014,-1.25e-4,0
"SE615375-137087","Station","Konduktivitet",-1,0.0018,-0.1917,0
"SE615375-137087","Station","Nickel i vatten",0,0.0802,-0.01833,0
"SE615375-137087","Station","Oorganiskt kväve",0,0.3376,4.583,0
"SE615375-137087","Station","Bly i vatten",-1,0.0116,-0.005,0
"SE615375-137087","Station","pH",0,0.7387,-0.001253,0
"SE615375-137087","Station","Lättillgänglig fosfor",0,0.0954,-0.5809,0
"SE615375-137087","Station","Kisel",0,0.359,35.21,0
"SE615375-137087","Station","Siktdjup",0,0.073,0.01833,0
"SE615375-137087","Station","Sulfat",-1,0.0034,-0.1862,0
"SE615375-137087","Station","Totalt organiskt kol",1,0.0334,0.06333,0
"SE615375-137087","Station","Totalkväve",0,0.8701,1.983,0
"SE615375-137087","Station","Totalfosfor",0,0.884,-0.1424,0
"SE617797-135339","Station","Brunhet",0,0.2346,2.353e-4,0
"SE617797-135339","Station","Alkalinitet",0,0.5047,0.004571,0
"SE617797-135339","Station","Kadmium i vatten",-1,8e-4,-1.905e-4,0
"SE617797-135339","Station","Konduktivitet",-1,0.0352,-0.1325,0
"SE617797-135339","Station","Nickel i vatten",0,0.0503,-0.0225,0
"SE617797-135339","Station","Oorganiskt kväve",0,1,0.3125,0
"SE617797-135339","Station","Bly i vatten",-1,0.0011,-0.007143,0
"SE617797-135339","Station","pH",0,0.0799,0.006391,0
"SE617797-135339","Station","Lättillgänglig fosfor",-1,0.0048,-0.1042,0
"SE617797-135339","Station","Kisel",0,0.0635,18.33,0
"SE617797-135339","Station","Siktdjup",1,0.0314,0.01667,0
"SE617797-135339","Station","Sulfat",-1,2e-4,-0.3293,0
"SE617797-135339","Station","Totalt organiskt kol",1,0.0271,0.1179,0
"SE617797-135339","Station","Totalkväve",0,0.6238,2.576,0
"SE617797-135339","Station","Totalfosfor",0,0.3168,0.1389,0
"SE639434-150136","Station","Brunhet",0,0.0649,-0.003858,1
"SE639434-150136","Station","Alkalinitet",0,0.2604,0.01,1
"SE639434-150136","Station","Lägsta Syrehalt",0,0.7522,-0.09167,1
"SE639434-150136","Station","Oorganiskt kväve",0,0.8219,-2.137,1
"SE639434-150136","Station","pH",0,0.3214,-0.01569,1
"SE639434-150136","Station","Lättillgänglig fosfor",0,0.1868,-0.1119,1
"SE639434-150136","Station","Siktdjup",0,0.3434,-0.02708,1
"SE639434-150136","Station","Totalt organiskt kol",-1,0.0145,-0.2167,1
"SE639434-150136","Station","Totalkväve",0,0.3664,9.811,1
"SE639434-150136","Station","Totalfosfor",0,0.9641,-0.09545,1
"SE657485-134550","Station","Brunhet",0,0.7317,0.001236,1
"SE657485-134550","Station","Alkalinitet",1,0.0019,0.002676,1
"SE657485-134550","Station","Konduktivitet",-1,2e-4,-0.06403,1
"SE657485-134550","Station","Lägsta Syrehalt",0,0.591,0.03333,1
"SE657485-134550","Station","pH",1,0.0054,0.01392,1
"SE657485-134550","Station","Siktdjup",0,0.907,0.001738,1
"SE657485-134550","Station","Totalt organiskt kol",0,1,4.051e-4,1
"SE657485-134550","Station","Totalkväve",-1,0.0281,-6.455,1
"SE657485-134550","Station","Totalfosfor",0,0.5591,0.1958,1
"SE654429-160108","Station","Brunhet",1,0.0232,0.001577,1
"SE654429-160108","Station","Alkalinitet",0,0.3031,-0.006525,1
"SE654429-160108","Station","Konduktivitet",0,0.076,-0.15,1
"SE654429-160108","Station","Oorganiskt kväve",0,0.7415,-0.1667,1
"SE654429-160108","Station","pH",0,0.4338,-0.03141,1
"SE654429-160108","Station","Lättillgänglig fosfor",0,0.0529,-10.3,1
"SE654429-160108","Station","Kisel",0,0.6505,35,1
"SE654429-160108","Station","Siktdjup",0,0.2018,-0.01181,1
"SE654429-160108","Station","Sulfat",0,0.5371,-0.04333,1
"SE654429-160108","Station","Totalt organiskt kol",0,0.2016,0.2348,1
"SE654429-160108","Station","Totalkväve",0,0.8763,11.83,1
"SE654429-160108","Station","Totalfosfor",-1,0.029,-8.611,1
"SE662769-166054","Station","Brunhet",0,0.5526,-0.001125,1
"SE662769-166054","Station","Alkalinitet",0,0.4884,0.003889,1
"SE662769-166054","Station","Konduktivitet",0,0.3996,0.1,1
"SE662769-166054","Station","Oorganiskt kväve",0,0.8818,0.1923,1
"SE662769-166054","Station","pH",0,0.6549,0.004167,1
"SE662769-166054","Station","Lättillgänglig fosfor",0,0.3293,-0.03846,1
"SE662769-166054","Station","Kisel",0,0.2969,70,1
"SE662769-166054","Station","Siktdjup",0,0.0533,-0.1,1
"SE662769-166054","Station","Sulfat",0,0.1074,-0.2675,1
"SE662769-166054","Station","Totalt organiskt kol",0,0.4884,-0.08333,1
"SE662769-166054","Station","Totalkväve",0,0.5334,5.571,1
"SE662769-166054","Station","Totalfosfor",0,0.6556,-0.1429,1
"SE638205-136915","Station","Alkalinitet",1,0.0492,0.003667,1
"SE638205-136915","Station","Konduktivitet",0,0.8886,-0.006667,1
"SE638205-136915","Station","Lägsta Syrehalt",0,0.8708,0.004792,1
"SE638205-136915","Station","Oorganiskt kväve",-1,4e-4,-12,1
"SE638205-136915","Station","pH",1,4e-4,0.03128,1
"SE638205-136915","Station","Siktdjup",1,0.0305,0.05,1
"SE638205-136915","Station","Totalt organiskt kol",0,0.4389,0.04286,1
"SE638205-136915","Station","Totalkväve",0,0.1972,-6,1
"SE638205-136915","Station","Totalfosfor",0,0.0856,0.2286,1
"SE648950-137940","Station","Brunhet",0,0.3502,-0.003562,1
"SE648950-137940","Station","Alkalinitet",0,1,0,1
"SE648950-137940","Station","Lägsta Syrehalt",0,0.2858,-0.03323,1
"SE648950-137940","Station","Oorganiskt kväve",0,0.9005,-0.7333,1
"SE648950-137940","Station","pH",0,0.1283,0.008444,1
"SE648950-137940","Station","Siktdjup",0,0.1916,-0.01344,1
"SE648950-137940","Station","Totalt organiskt kol",0,0.3778,-0.0345,1
"SE648950-137940","Station","Totalkväve",0,0.21560000000000001,-6.559,1
"SE648950-137940","Station","Totalfosfor",-1,0.0058,-0.3365,1
"SE652852-155412","Station","Brunhet",0,0.6614,-4e-4,1
"SE652852-155412","Station","Konduktivitet",-1,0,-0.08582,1
"SE652852-155412","Station","Oorganiskt kväve",0,0.3719,1.107,1
"SE652852-155412","Station","pH",1,0.007,0.00401,1
"SE652852-155412","Station","Lättillgänglig fosfor",-1,0.0176,-0.1099,1
"SE652852-155412","Station","Totalkväve",1,0.005,3.526,1
"SE652852-155412","Station","Totalfosfor",0,0.0522,-0.1422,1
"SE652412-143738","Station","Brunhet",1,1e-4,0.003658,0
"SE652412-143738","Station","Alkalinitet",-1,3e-4,-0.00148,0
