"VattenID","MS_CD","Stationskoordinat E/Y","Stationskoordinat N/X","Vattenkategori","VariabelID","Bedömningsår","Årsvärde","Standardfel","Trendvärde","Antal provtagningstillfällen","Andel regionala data"
"SE638561-141289","WA62510992",459056,6380306,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.233,,6.497175987697924,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2000,11.5,,13.036586552332231,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2001,13,,13.123457685895838,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2002,14.5,,13.216357898080295,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2004,13,,13.405388068895583,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2005,14.5,,13.498381671546916,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2006,13,,13.588202926468705,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2007,13,,13.674779959557833,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2008,14,,13.756874203418372,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2009,14,,13.831823784116825,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2010,14,,13.897142154608556,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2011,14,,13.95081195280842,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2012,14,,13.991331504525554,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2013,15,,14.016991560419303,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2014,13,,14.02715657367135,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2015,14,,14.021997248989116,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2016,15,,14.000856403998121,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2017,14,,13.962211354900017,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2018,14,,13.90734753848327,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2019,14,,13.837524565086547,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","DJ",2020,13,,13.754776392197114,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2004,19.6,,19.37941372271485,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2005,19.450000000000003,,19.37941370181307,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2006,19.2,,19.379413613228483,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2007,19.4,,19.379413461175982,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2008,19.4,,19.379413252207513,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2009,19.4,,19.379412986168436,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2010,19.5,,19.379412670341278,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2011,19.8,,19.37941230650134,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2012,19.8,,19.379411905271848,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2013,18.7,,19.379411483664708,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2014,19.6,,19.379411064918447,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2015,19.7,,19.379410665890596,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2016,18.7,,19.37941030117588,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2017,19.7,,19.379409994718486,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2018,18.6,,19.379409755339644,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2019,19.3,,19.37940959717524,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","IPS",2020,19.6,,19.379409517694228,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2000,36.933,,29.912022103541972,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2001,27.5065,,30.905971904970652,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2002,20.063000000000002,,31.953104113642944,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2004,22.739,,34.207543447958066,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2005,44.0095,,35.38467548596482,2,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2006,42.537,,36.55889949806981,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2007,40.047,,37.70893545143728,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2008,34.513,,38.82450154893194,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2009,40.586,,39.89805098155821,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2010,41.164,,40.91870173658295,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2011,46.723,,41.87370005598377,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2012,44.542,,42.754272488310804,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2013,54.5,,43.555671911016255,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2014,34.822,,44.28313803960707,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2015,42.727,,44.949600512528754,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2016,48.526,,45.562599635492276,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2017,44.731,,46.121529284600484,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2018,48.558,,46.631454969799165,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2019,43.658,,47.094612666103735,1,0
"SE638561-141289","WA62510992",459056,6380306,"Station","MISA",2020,47.73,,47.51601416389873,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2000,1.5,,1.6571066850581178,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2001,2,,1.6765834819377292,2,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2002,1,,1.6960604320277946,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2003,1.6,,1.7155375355502698,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2006,1.4,,1.7739696620015866,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2007,2.3,,1.7934472659210265,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2008,1.9,,1.8129249555270572,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2009,1.1,,1.8324027224023585,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2010,2.2,,1.851880551129033,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2011,2,,1.8713584258983065,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2012,1.2,,1.8908363269016693,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2013,1.7,,1.910314238434538,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2014,2.8,,1.9297921360998065,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2015,3.1,,1.9492699875263026,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2016,1.2,,1.9687477854240472,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2017,1,,1.9882255248669667,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2018,2,,2.007703205886363,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2019,1.2,,2.0271807988224197,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","ACID",2020,4.2,,2.0466582785846006,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2006,5.3,,5.409466621869688,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,5.25,,5.409466633189608,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,5.273,,5.409466645571712,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,5.417,,5.409466658069898,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,5.923,,5.4094666689545425,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,5.25,,5.409466677186164,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,5.615,,5.409466682537664,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,5.25,,5.409466685305927,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,5.769,,5.409466685705426,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,5,,5.409466684240689,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,5.308,,5.409466681762427,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,5.364,,5.4094666783325795,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,5.75,,5.409466673373864,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,5.273,,5.409466666351721,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,5.4,,5.409466657548082,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2006,12,,12.533332802842013,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2007,12,,12.53333315257693,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2008,13,,12.533333485096229,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2009,12,,12.533333776122236,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2010,13,,12.533334003943937,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2011,13,,12.533334142956253,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2012,13,,12.53333417374236,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2013,13,,12.533334092098801,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2014,13,,12.533333903957233,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2015,12,,12.533333630856824,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2016,13,,12.533333299773226,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2017,12,,12.533332934830174,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2018,12,,12.53333256148344,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2019,12,,12.533332197005954,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","DJ",2020,13,,12.533331842714366,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2000,20,,19.935048857136174,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2001,19.9,,19.938020431283245,2,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2002,19.9,,19.94229886734174,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2003,19.9,,19.948178142994433,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2006,20,,19.971750763209727,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2007,20,,19.979367123604078,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2008,20,,19.98600078415826,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2009,20,,19.991490332963362,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2010,20,,19.99580012526447,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2011,20,,19.99902699882749,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2012,20,,20.00128713982341,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2013,20,,20.002725420007756,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2014,20,,20.003476935829823,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2015,20,,20.003623303864636,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2016,20,,20.003252307362292,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2017,20,,20.002354329404255,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2018,20,,20.00094809241217,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2019,20,,19.998967297638245,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","IPS",2020,20,,19.9963827468745,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2006,0,,3.491493366104507,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2007,9.041,,3.4914935572480723,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2008,0,,3.4914928428546483,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2009,4.167,,3.4914912057603034,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2010,0.694,,3.4914886707922417,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2011,4.167,,3.4914850999785654,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2012,10.578,,3.491480394600282,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2013,2.448,,3.4914744269560627,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2014,10.58,,3.4914673459464165,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2015,0.379,,3.491459424429514,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2016,0.379,,3.491451042513152,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2017,0.379,,3.491442662354013,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2018,9.56,,3.491434400845307,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2019,0,,3.4914264689426733,1,0
"SE683983-154323","WA77143658",585829,6838522,"Station","MISA",2020,0,,3.4914190906742206,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2006,5.5,,5.068312334105397,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2007,4.8,,5.088211530689351,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2008,4.6,,5.123031058786357,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2009,5.4,,5.174594043812727,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2010,5.9,,5.238996191296995,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2011,4.9,,5.316239260997749,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2012,5.2,,5.409266380527748,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2013,5,,5.520488409175388,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2014,5.9,,5.647151024256729,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2015,5.5,,5.7835338996351595,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2016,6.5,,5.923720584694979,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2017,5.9,,6.061313962666755,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2018,6.2,,6.193884070040675,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2019,6.6,,6.318463847957107,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","ACID",2020,6.4,,6.432793401356912,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,6.714,,6.6135335938692235,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,6.478,,6.613533642295194,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.56,,6.613533669547368,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,6.682,,6.6135336738643185,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,6.5,,6.613533655677209,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,6.909,,6.613533611919342,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,6.75,,6.613533543021606,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,6.667,,6.613533450600358,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,6.857,,6.613533340874547,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,6.385,,6.6135332223889645,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,6.52,,6.613533104389017,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,6.333,,6.6135329969534835,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,6.769,,6.613532902873166,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.704,,6.613532825490389,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2021,6.375,,6.6135327662358465,1,0
"SE640085-138148","WA12737498",429490,6397796,"Station","DJ",2007,15,,14.709547382755597,1,0
